trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction
957,279,2022-09-10,17:18:40,18:11:50,Digana,Kandy,53.16666666666666,6.849999999999998,0.12884012539184952,5,Saturday,17.25,1,1,-4.271666666666675,Digana-Kandy
958,279,2022-09-10,19:12:12,19:50:21,Kandy,Digana,38.15,2.45,0.06422018348623854,5,Saturday,19.25,1,0,-19.288333333333334,Kandy-Digana
959,279,2022-09-12,06:58:18,07:50:14,Digana,Kandy,51.93333333333333,5.1999999999999975,0.10012836970474964,0,Monday,7.0,0,1,-5.505000000000003,Digana-Kandy
960,279,2022-09-12,08:32:09,09:26:11,Kandy,Digana,54.03333333333333,7.466666666666668,0.13818630475015425,0,Monday,8.5,0,1,-3.405000000000001,Kandy-Digana
961,279,2022-09-12,11:31:51,12:21:35,Digana,Kandy,49.73333333333333,6.216666666666665,0.12499999999999999,0,Monday,11.5,0,0,-7.705000000000005,Digana-Kandy
962,279,2022-09-12,13:02:34,13:49:31,Kandy,Digana,46.95,5.466666666666668,0.11643592474263402,0,Monday,13.0,0,0,-10.48833333333333,Kandy-Digana
963,279,2022-09-12,16:11:20,17:12:46,Digana,Kandy,61.43333333333333,10.75,0.17498643516006512,0,Monday,16.25,0,1,3.9949999999999974,Digana-Kandy
964,279,2022-09-12,17:50:30,18:35:01,Kandy,Digana,44.516666666666666,4.15,0.09322351179333584,0,Monday,17.75,0,1,-12.921666666666667,Kandy-Digana
965,279,2022-09-13,06:51:10,07:39:07,Digana,Kandy,47.95,5.683333333333332,0.11852624261383382,1,Tuesday,6.75,0,0,-9.48833333333333,Digana-Kandy
966,279,2022-09-13,09:01:40,09:55:20,Kandy,Digana,53.66666666666666,6.683333333333335,0.12453416149068329,1,Tuesday,9.0,0,1,-3.7716666666666754,Kandy-Digana
967,279,2022-09-13,11:51:22,12:48:56,Digana,Kandy,57.56666666666667,12.98333333333333,0.2255356108859293,1,Tuesday,11.75,0,0,0.1283333333333374,Digana-Kandy
968,279,2022-09-13,14:11:51,15:04:36,Kandy,Digana,52.75,7.25,0.13744075829383887,1,Tuesday,14.25,0,0,-4.688333333333333,Kandy-Digana
969,279,2022-09-13,16:10:40,17:06:50,Digana,Kandy,56.16666666666666,5.483333333333334,0.09762611275964395,1,Tuesday,16.25,0,1,-1.2716666666666754,Digana-Kandy
970,279,2022-09-13,18:37:44,19:18:00,Kandy,Digana,40.266666666666666,2.0500000000000003,0.050910596026490076,1,Tuesday,18.75,0,0,-17.171666666666667,Kandy-Digana
971,279,2022-09-14,06:31:22,07:38:15,Digana,Kandy,66.88333333333334,19.65000000000001,0.29379516571143793,2,Wednesday,6.5,0,0,9.445000000000007,Digana-Kandy
972,279,2022-09-14,08:31:54,09:23:11,Kandy,Digana,51.28333333333333,7.433333333333334,0.1449463763405915,2,Wednesday,8.5,0,1,-6.155000000000001,Kandy-Digana
973,279,2022-09-14,11:00:12,11:56:13,Digana,Kandy,56.016666666666666,10.083333333333334,0.18000595060993754,2,Wednesday,11.0,0,0,-1.4216666666666669,Digana-Kandy
974,279,2022-09-14,12:52:58,13:52:13,Kandy,Digana,59.25,7.95,0.1341772151898734,2,Wednesday,13.0,0,0,1.8116666666666674,Kandy-Digana
975,279,2022-09-14,16:51:27,17:50:04,Digana,Kandy,58.61666666666667,7.716666666666668,0.13164628945123685,2,Wednesday,16.75,0,1,1.1783333333333346,Digana-Kandy
976,279,2022-09-14,19:51:34,20:29:12,Kandy,Digana,37.63333333333333,2.6,0.06908768821966342,2,Wednesday,19.75,0,0,-19.805,Kandy-Digana
977,279,2022-09-15,06:31:47,07:33:34,Digana,Kandy,61.78333333333333,11.666666666666677,0.1888319395737795,3,Thursday,6.5,0,0,4.344999999999999,Digana-Kandy
978,279,2022-09-15,08:21:42,09:07:20,Kandy,Digana,45.63333333333333,2.583333333333333,0.056610664718772824,3,Thursday,8.25,0,1,-11.805,Kandy-Digana
979,279,2022-09-15,10:11:45,11:09:49,Digana,Kandy,58.06666666666667,7.249999999999999,0.12485648679678528,3,Thursday,10.25,0,0,0.6283333333333374,Digana-Kandy
980,279,2022-09-15,11:52:56,12:43:06,Kandy,Digana,50.16666666666666,8.316666666666666,0.16578073089700998,3,Thursday,12.0,0,0,-7.271666666666675,Kandy-Digana
981,279,2022-09-15,16:11:51,16:55:40,Digana,Kandy,43.81666666666667,3.2833333333333337,0.07493343476607076,3,Thursday,16.25,0,1,-13.621666666666663,Digana-Kandy
982,279,2022-09-15,18:47:03,19:39:10,Kandy,Digana,52.11666666666667,8.15,0.15637991685321395,3,Thursday,18.75,0,0,-5.321666666666665,Kandy-Digana
983,279,2022-09-17,06:01:24,06:44:18,Digana,Kandy,42.9,2.5,0.05827505827505828,5,Saturday,6.0,1,0,-14.538333333333334,Digana-Kandy
984,279,2022-09-17,07:22:38,08:16:51,Kandy,Digana,54.21666666666667,4.133333333333335,0.07623731939747927,5,Saturday,7.5,1,1,-3.221666666666664,Kandy-Digana
985,279,2022-09-17,10:42:11,11:39:34,Digana,Kandy,57.38333333333333,9.283333333333337,0.1617775196049957,5,Saturday,10.75,1,0,-0.054999999999999716,Digana-Kandy
986,279,2022-09-17,12:00:17,12:59:19,Kandy,Digana,59.03333333333333,6.983333333333331,0.1182947487295313,5,Saturday,12.0,1,0,1.5949999999999989,Kandy-Digana
987,279,2022-09-17,15:41:15,16:41:55,Digana,Kandy,60.66666666666666,9.550000000000002,0.1574175824175825,5,Saturday,15.75,1,0,3.2283333333333246,Digana-Kandy
988,279,2022-09-17,18:09:09,18:55:39,Kandy,Digana,46.5,3.9166666666666674,0.0842293906810036,5,Saturday,18.25,1,0,-10.938333333333333,Kandy-Digana
989,279,2022-09-18,07:15:52,08:04:28,Digana,Kandy,48.6,7.2666666666666675,0.149519890260631,6,Sunday,7.25,1,1,-8.838333333333331,Digana-Kandy
990,279,2022-09-18,08:22:59,09:18:49,Kandy,Digana,55.833333333333336,5.7333333333333325,0.10268656716417908,6,Sunday,8.5,1,1,-1.6049999999999969,Kandy-Digana
991,279,2022-09-18,11:31:21,12:27:22,Digana,Kandy,56.016666666666666,6.799999999999998,0.12139244272537932,6,Sunday,11.5,1,0,-1.4216666666666669,Digana-Kandy
992,279,2022-09-18,12:52:19,13:43:59,Kandy,Digana,51.66666666666666,5.816666666666667,0.11258064516129035,6,Sunday,12.75,1,0,-5.771666666666675,Kandy-Digana
993,279,2022-09-18,15:40:05,16:37:25,Digana,Kandy,57.333333333333336,7.4,0.12906976744186047,6,Sunday,15.75,1,0,-0.10499999999999687,Digana-Kandy
994,279,2022-09-18,18:06:59,18:44:32,Kandy,Digana,37.55,3.3666666666666663,0.08965823346648912,6,Sunday,18.0,1,1,-19.888333333333335,Kandy-Digana
995,279,2022-09-19,08:41:03,09:34:50,Digana,Kandy,53.78333333333333,9.9,0.18407189339944222,0,Monday,8.75,0,1,-3.655000000000001,Digana-Kandy
996,279,2022-09-19,10:11:47,11:03:10,Kandy,Digana,51.38333333333333,6.216666666666665,0.12098605254622118,0,Monday,10.25,0,0,-6.055,Kandy-Digana
997,279,2022-09-19,12:51:22,13:46:00,Digana,Kandy,54.63333333333333,7.016666666666666,0.1284319707138499,0,Monday,12.75,0,0,-2.8049999999999997,Digana-Kandy
998,279,2022-09-19,14:22:19,15:15:36,Kandy,Digana,53.28333333333333,4.599999999999999,0.08633093525179854,0,Monday,14.25,0,0,-4.155000000000001,Kandy-Digana
999,279,2022-09-19,17:12:33,18:10:26,Digana,Kandy,57.88333333333333,7.566666666666664,0.13072271811114305,0,Monday,17.25,0,1,0.4450000000000003,Digana-Kandy
1002,279,2022-09-20,07:14:56,08:06:03,Kandy,Digana,51.11666666666667,7.233333333333332,0.14150635800456468,1,Tuesday,7.25,0,1,-6.321666666666665,Kandy-Digana
1003,279,2022-09-20,10:11:03,11:09:09,Digana,Kandy,58.1,9.300000000000002,0.1600688468158348,1,Tuesday,10.25,0,0,0.6616666666666688,Digana-Kandy
1004,279,2022-09-20,12:00:17,12:59:00,Kandy,Digana,58.71666666666667,11.383333333333333,0.19386886176554072,1,Tuesday,12.0,0,0,1.278333333333336,Kandy-Digana
1005,279,2022-09-20,13:31:38,14:22:18,Digana,Kandy,50.66666666666666,11.05,0.21809210526315795,1,Tuesday,13.5,0,0,-6.771666666666675,Digana-Kandy
1006,279,2022-09-20,15:29:16,16:25:00,Kandy,Digana,55.73333333333333,6.833333333333334,0.12260765550239237,1,Tuesday,15.5,0,0,-1.7050000000000054,Kandy-Digana
1007,279,2022-09-20,17:40:13,18:33:27,Digana,Kandy,53.23333333333333,9.833333333333336,0.18472135253600508,1,Tuesday,17.75,0,1,-4.205000000000005,Digana-Kandy
1010,279,2022-09-22,07:01:52,07:58:13,Kandy,Digana,56.35,6.383333333333331,0.11328009464655422,3,Thursday,7.0,0,1,-1.0883333333333312,Kandy-Digana
1011,279,2022-09-22,09:41:12,10:32:32,Digana,Kandy,51.333333333333336,9.05,0.17629870129870132,3,Thursday,9.75,0,0,-6.104999999999997,Digana-Kandy
1012,279,2022-09-22,11:02:11,11:51:28,Kandy,Digana,49.28333333333333,4.3,0.08725059181602976,3,Thursday,11.0,0,0,-8.155000000000001,Kandy-Digana
1013,279,2022-09-22,13:31:28,14:24:04,Digana,Kandy,52.6,11.65,0.2214828897338403,3,Thursday,13.5,0,0,-4.838333333333331,Digana-Kandy
1014,279,2022-09-22,15:01:36,15:55:07,Kandy,Digana,53.516666666666666,6.0,0.11211460604173155,3,Thursday,15.0,0,0,-3.921666666666667,Kandy-Digana
1015,279,2022-09-23,08:41:02,09:32:14,Digana,Kandy,51.2,9.483333333333336,0.1852213541666667,4,Friday,8.75,0,1,-6.23833333333333,Digana-Kandy
1016,279,2022-09-23,10:12:39,11:02:37,Kandy,Digana,49.96666666666667,4.65,0.09306204136090727,4,Friday,10.25,0,0,-7.471666666666664,Kandy-Digana
1017,279,2022-09-23,12:51:36,13:51:57,Digana,Kandy,60.35,11.900000000000004,0.19718309859154937,4,Friday,12.75,0,0,2.911666666666669,Digana-Kandy
1018,279,2022-09-23,14:31:27,15:25:00,Kandy,Digana,53.55,9.483333333333333,0.17709305944600062,4,Friday,14.5,0,0,-3.8883333333333354,Kandy-Digana
1019,279,2022-09-23,17:11:26,18:09:55,Digana,Kandy,58.48333333333333,8.683333333333335,0.1484753491023084,4,Friday,17.25,0,1,1.0449999999999946,Digana-Kandy
1021,279,2022-09-24,08:51:27,09:42:59,Digana,Kandy,51.53333333333333,8.716666666666667,0.16914618369987064,5,Saturday,8.75,1,1,-5.905000000000001,Digana-Kandy
1022,279,2022-09-24,10:31:54,11:33:53,Kandy,Digana,61.98333333333333,12.450000000000005,0.20086044635654757,5,Saturday,10.5,1,0,4.544999999999995,Kandy-Digana
1023,279,2022-09-24,13:11:37,14:06:26,Digana,Kandy,54.81666666666667,7.950000000000002,0.14502888415931897,5,Saturday,13.25,1,0,-2.6216666666666626,Digana-Kandy
1024,279,2022-09-24,15:14:10,16:04:16,Kandy,Digana,50.1,5.983333333333333,0.1194278110445775,5,Saturday,15.25,1,0,-7.338333333333331,Kandy-Digana
1025,279,2022-09-24,17:21:33,18:22:47,Digana,Kandy,61.23333333333333,11.050000000000002,0.18045726728361464,5,Saturday,17.25,1,1,3.7949999999999946,Digana-Kandy
1027,279,2022-09-25,08:19:35,09:07:50,Digana,Kandy,48.25,7.233333333333333,0.14991364421416234,6,Sunday,8.25,1,1,-9.188333333333333,Digana-Kandy
1028,279,2022-09-25,09:42:52,10:39:49,Kandy,Digana,56.95,6.199999999999999,0.10886742756804213,6,Sunday,9.75,1,0,-0.48833333333332973,Kandy-Digana
1029,279,2022-09-25,12:00:41,12:53:15,Digana,Kandy,52.56666666666667,6.766666666666668,0.1287254280279011,6,Sunday,12.0,1,0,-4.871666666666663,Digana-Kandy
1030,279,2022-09-25,14:34:25,15:36:03,Kandy,Digana,61.63333333333333,7.233333333333333,0.11736073553272039,6,Sunday,14.5,1,0,4.195,Kandy-Digana
1031,279,2022-09-27,07:59:49,08:47:21,Digana,Kandy,47.53333333333333,6.983333333333334,0.14691444600280507,1,Tuesday,8.0,0,1,-9.905000000000001,Digana-Kandy
1032,279,2022-09-27,09:51:41,10:44:39,Kandy,Digana,52.96666666666667,5.016666666666668,0.09471365638766523,1,Tuesday,9.75,0,0,-4.471666666666664,Kandy-Digana
1033,279,2022-09-27,16:41:32,17:31:15,Digana,Kandy,49.71666666666667,7.316666666666668,0.14716728126047607,1,Tuesday,16.75,0,1,-7.721666666666664,Digana-Kandy
1035,279,2022-09-28,08:22:07,09:10:06,Digana,Kandy,47.98333333333333,5.666666666666665,0.11809656130600901,2,Wednesday,8.25,0,1,-9.455000000000005,Digana-Kandy
1036,279,2022-09-28,09:40:57,10:34:02,Kandy,Digana,53.083333333333336,6.766666666666665,0.12747252747252744,2,Wednesday,9.75,0,0,-4.354999999999997,Kandy-Digana
1037,279,2022-09-28,13:01:01,14:02:06,Digana,Kandy,61.083333333333336,9.183333333333334,0.15034106412005457,2,Wednesday,13.0,0,0,3.645000000000003,Digana-Kandy
1038,279,2022-09-28,14:40:25,15:32:01,Kandy,Digana,51.6,4.366666666666667,0.08462532299741603,2,Wednesday,14.75,0,0,-5.838333333333331,Kandy-Digana
1039,279,2022-09-28,17:10:51,18:05:06,Digana,Kandy,54.25,3.316666666666667,0.061136712749615976,2,Wednesday,17.25,0,1,-3.1883333333333326,Digana-Kandy
1040,279,2022-09-28,19:13:20,19:49:39,Kandy,Digana,36.31666666666667,2.6166666666666667,0.07205139972464433,2,Wednesday,19.25,0,0,-21.121666666666663,Kandy-Digana
1041,279,2022-09-29,08:11:27,08:58:57,Digana,Kandy,47.5,10.01666666666667,0.2108771929824562,3,Thursday,8.25,0,1,-9.938333333333333,Digana-Kandy
1042,279,2022-09-29,09:41:47,10:37:51,Kandy,Digana,56.06666666666667,6.349999999999999,0.1132580261593341,3,Thursday,9.75,0,0,-1.3716666666666626,Kandy-Digana
1043,279,2022-09-29,12:52:00,13:52:59,Digana,Kandy,60.98333333333333,15.95,0.26154687072970756,3,Thursday,12.75,0,0,3.5449999999999946,Digana-Kandy
1044,279,2022-09-29,14:22:02,15:05:33,Kandy,Digana,43.516666666666666,4.299999999999999,0.09881271543469933,3,Thursday,14.25,0,0,-13.921666666666667,Kandy-Digana
1045,279,2022-09-29,17:19:14,18:13:19,Digana,Kandy,54.083333333333336,6.566666666666667,0.1214175654853621,3,Thursday,17.25,0,1,-3.354999999999997,Digana-Kandy
1047,279,2022-09-30,07:27:43,08:14:16,Digana,Kandy,46.55,6.216666666666664,0.13354815610454704,4,Friday,7.5,0,1,-10.888333333333335,Digana-Kandy
1048,279,2022-09-30,08:52:18,09:48:04,Kandy,Digana,55.766666666666666,7.0,0.12552301255230125,4,Friday,8.75,0,1,-1.6716666666666669,Kandy-Digana
1049,279,2022-09-30,11:42:02,12:36:08,Digana,Kandy,54.1,8.1,0.1497227356746765,4,Friday,11.75,0,0,-3.338333333333331,Digana-Kandy
1050,279,2022-09-30,13:03:07,13:58:29,Kandy,Digana,55.36666666666667,8.149999999999999,0.14720048163756771,4,Friday,13.0,0,0,-2.0716666666666654,Kandy-Digana
1051,279,2022-09-30,15:42:11,16:34:12,Digana,Kandy,52.016666666666666,8.4,0.16148670297981418,4,Friday,15.75,0,0,-5.421666666666667,Digana-Kandy
1052,279,2022-09-30,17:11:15,17:58:32,Kandy,Digana,47.28333333333333,5.066666666666666,0.10715544589354953,4,Friday,17.25,0,1,-10.155000000000001,Kandy-Digana
1054,505,2022-09-03,07:20:03,08:12:23,Kandy,Digana,52.333333333333336,4.15,0.07929936305732484,5,Saturday,7.25,1,1,-5.104999999999997,Kandy-Digana
1055,505,2022-09-03,10:11:54,11:07:09,Digana,Kandy,55.25,10.65,0.19276018099547512,5,Saturday,10.25,1,0,-2.1883333333333326,Digana-Kandy
1056,505,2022-09-03,11:52:40,12:48:43,Kandy,Digana,56.05,5.183333333333333,0.09247695509961343,5,Saturday,12.0,1,0,-1.3883333333333354,Kandy-Digana
1057,505,2022-09-03,14:20:11,15:20:22,Digana,Kandy,60.18333333333333,10.800000000000002,0.17945167543616733,5,Saturday,14.25,1,0,2.7449999999999974,Digana-Kandy
1058,505,2022-09-03,16:30:27,17:24:38,Kandy,Digana,54.18333333333333,7.249999999999999,0.13380498308212857,5,Saturday,16.5,1,1,-3.2550000000000026,Kandy-Digana
1060,505,2022-09-04,07:32:15,08:27:10,Kandy,Digana,54.91666666666666,6.0666666666666655,0.11047040971168437,6,Sunday,7.5,1,1,-2.5216666666666754,Kandy-Digana
1061,505,2022-09-04,10:52:02,11:50:46,Digana,Kandy,58.73333333333333,10.433333333333334,0.17763904653802498,6,Sunday,10.75,1,0,1.2949999999999946,Digana-Kandy
1062,505,2022-09-04,14:12:46,15:03:56,Kandy,Digana,51.16666666666666,5.65,0.11042345276872967,6,Sunday,14.25,1,0,-6.271666666666675,Kandy-Digana
1064,505,2022-09-05,07:01:47,07:51:07,Kandy,Digana,49.333333333333336,7.216666666666664,0.14628378378378373,0,Monday,7.0,0,1,-8.104999999999997,Kandy-Digana
1065,505,2022-09-05,10:19:30,11:11:08,Digana,Kandy,51.63333333333333,6.299999999999999,0.12201420271142671,0,Monday,10.25,0,0,-5.805,Digana-Kandy
1066,505,2022-09-05,11:49:57,12:50:47,Kandy,Digana,60.833333333333336,10.133333333333333,0.16657534246575342,0,Monday,11.75,0,0,3.395000000000003,Kandy-Digana
1067,505,2022-09-05,14:59:45,15:51:50,Digana,Kandy,52.083333333333336,11.600000000000003,0.22272000000000006,0,Monday,15.0,0,0,-5.354999999999997,Digana-Kandy
1068,505,2022-09-05,16:42:27,17:33:12,Kandy,Digana,50.75,4.083333333333334,0.08045977011494254,0,Monday,16.75,0,1,-6.688333333333333,Kandy-Digana
1070,505,2022-09-06,07:01:49,07:47:18,Kandy,Digana,45.48333333333333,7.799999999999996,0.17149138878710143,1,Tuesday,7.0,0,1,-11.955000000000005,Kandy-Digana
1071,505,2022-09-06,10:12:17,11:13:19,Digana,Kandy,61.03333333333333,9.666666666666666,0.1583833970507919,1,Tuesday,10.25,0,0,3.594999999999999,Digana-Kandy
1072,505,2022-09-06,11:53:17,12:56:40,Kandy,Digana,63.38333333333333,7.566666666666666,0.11937943728635288,1,Tuesday,12.0,0,0,5.945,Kandy-Digana
1073,505,2022-09-06,14:42:25,15:37:00,Digana,Kandy,54.583333333333336,10.083333333333334,0.18473282442748093,1,Tuesday,14.75,0,0,-2.854999999999997,Digana-Kandy
1074,505,2022-09-06,16:12:43,17:03:37,Kandy,Digana,50.9,7.016666666666666,0.1378519973804846,1,Tuesday,16.25,0,1,-6.538333333333334,Kandy-Digana
1075,505,2022-09-08,09:11:10,10:05:43,Digana,Kandy,54.55,6.183333333333334,0.1133516651390162,3,Thursday,9.25,0,0,-2.8883333333333354,Digana-Kandy
1076,505,2022-09-08,10:32:19,11:25:02,Kandy,Digana,52.71666666666667,6.999999999999999,0.1327853303825482,3,Thursday,10.5,0,0,-4.721666666666664,Kandy-Digana
1077,505,2022-09-08,12:51:27,13:45:39,Digana,Kandy,54.2,4.783333333333334,0.08825338253382535,3,Thursday,12.75,0,0,-3.2383333333333297,Digana-Kandy
1078,505,2022-09-08,14:29:57,15:23:04,Kandy,Digana,53.11666666666667,5.416666666666668,0.1019767806714779,3,Thursday,14.5,0,0,-4.321666666666665,Kandy-Digana
1079,505,2022-09-08,16:16:09,17:12:09,Digana,Kandy,56.0,5.299999999999999,0.09464285714285713,3,Thursday,16.25,0,1,-1.4383333333333326,Digana-Kandy
1080,505,2022-09-08,17:29:19,18:15:48,Kandy,Digana,46.48333333333333,3.866666666666666,0.08318393689494441,3,Thursday,17.5,0,1,-10.955000000000005,Kandy-Digana
1082,505,2022-09-09,07:10:22,08:03:31,Kandy,Digana,53.15,7.433333333333333,0.13985575415490747,4,Friday,7.25,0,1,-4.288333333333334,Kandy-Digana
1083,505,2022-09-09,11:21:04,12:19:45,Digana,Kandy,58.68333333333333,7.833333333333333,0.13348480545299632,4,Friday,11.25,0,0,1.2449999999999974,Digana-Kandy
1084,505,2022-09-09,12:52:14,13:47:06,Kandy,Digana,54.86666666666667,5.216666666666666,0.0950789793438639,4,Friday,12.75,0,0,-2.5716666666666654,Kandy-Digana
1085,505,2022-09-09,16:51:17,17:48:37,Digana,Kandy,57.333333333333336,9.050000000000002,0.15784883720930237,4,Friday,16.75,0,1,-0.10499999999999687,Digana-Kandy
1086,505,2022-09-09,18:20:05,19:07:44,Kandy,Digana,47.65,5.333333333333335,0.11192724728926201,4,Friday,18.25,0,0,-9.788333333333334,Kandy-Digana
1088,505,2022-09-10,07:02:19,07:56:43,Kandy,Digana,54.4,9.283333333333331,0.17064950980392155,5,Saturday,7.0,1,1,-3.038333333333334,Kandy-Digana
1089,505,2022-09-10,10:42:50,11:41:34,Digana,Kandy,58.73333333333333,10.716666666666669,0.18246311010215668,5,Saturday,10.75,1,0,1.2949999999999946,Digana-Kandy
1090,505,2022-09-10,12:41:45,13:37:57,Kandy,Digana,56.2,9.599999999999998,0.17081850533807824,5,Saturday,12.75,1,0,-1.2383333333333297,Kandy-Digana
1091,505,2022-09-10,15:55:54,17:00:09,Digana,Kandy,64.25,12.866666666666672,0.20025940337224393,5,Saturday,16.0,1,1,6.811666666666667,Digana-Kandy
1092,505,2022-09-10,18:03:26,18:50:28,Kandy,Digana,47.03333333333333,5.766666666666666,0.12260807937632882,5,Saturday,18.0,1,1,-10.405000000000001,Kandy-Digana
1095,505,2022-09-11,11:31:25,12:27:51,Digana,Kandy,56.43333333333333,13.433333333333334,0.23803898405197876,6,Sunday,11.5,1,0,-1.0050000000000026,Digana-Kandy
1096,505,2022-09-11,14:06:38,14:50:02,Kandy,Digana,43.4,3.5000000000000004,0.08064516129032259,6,Sunday,14.0,1,0,-14.038333333333334,Kandy-Digana
1098,505,2022-09-13,07:01:17,07:52:28,Kandy,Digana,51.18333333333333,4.799999999999999,0.09378052751546725,1,Tuesday,7.0,0,1,-6.255000000000003,Kandy-Digana
1099,505,2022-09-13,10:00:14,10:51:32,Digana,Kandy,51.3,9.65,0.18810916179337234,1,Tuesday,10.0,0,0,-6.138333333333335,Digana-Kandy
1100,505,2022-09-13,12:12:41,13:09:23,Kandy,Digana,56.7,7.183333333333333,0.12669018224573778,1,Tuesday,12.25,0,0,-0.7383333333333297,Kandy-Digana
1101,505,2022-09-13,14:48:49,15:45:14,Digana,Kandy,56.41666666666666,10.800000000000002,0.1914327917282128,1,Tuesday,14.75,0,0,-1.0216666666666754,Digana-Kandy
1102,505,2022-09-13,17:12:22,18:04:09,Kandy,Digana,51.78333333333333,6.7,0.12938525909237208,1,Tuesday,17.25,0,1,-5.655000000000001,Kandy-Digana
1104,505,2022-09-14,07:02:33,08:00:01,Kandy,Digana,57.46666666666667,7.966666666666666,0.13863109048723896,2,Wednesday,7.0,0,1,0.028333333333335986,Kandy-Digana
1105,505,2022-09-14,09:59:30,10:53:31,Digana,Kandy,54.016666666666666,7.133333333333331,0.13205800678802834,2,Wednesday,10.0,0,0,-3.421666666666667,Digana-Kandy
1106,505,2022-09-14,11:51:51,12:47:44,Kandy,Digana,55.88333333333333,9.066666666666665,0.16224276767074258,2,Wednesday,11.75,0,0,-1.5549999999999997,Kandy-Digana
1108,505,2022-09-15,06:51:24,07:40:53,Kandy,Digana,49.48333333333333,6.4833333333333325,0.13102054563826204,3,Thursday,6.75,0,0,-7.955000000000005,Kandy-Digana
1109,505,2022-09-15,09:41:51,10:34:10,Digana,Kandy,52.31666666666667,7.8,0.1490920675374323,3,Thursday,9.75,0,0,-5.121666666666663,Digana-Kandy
1110,505,2022-09-15,11:20:59,12:16:57,Kandy,Digana,55.96666666666667,5.716666666666667,0.10214413341274568,3,Thursday,11.25,0,0,-1.471666666666664,Kandy-Digana
1111,505,2022-09-15,13:31:17,14:24:01,Digana,Kandy,52.73333333333333,9.716666666666663,0.18426042983565102,3,Thursday,13.5,0,0,-4.705000000000005,Digana-Kandy
1112,505,2022-09-15,15:11:14,16:15:21,Kandy,Digana,64.11666666666666,10.983333333333334,0.171302313491032,3,Thursday,15.25,0,0,6.6783333333333275,Kandy-Digana
1113,505,2022-09-15,17:10:52,18:01:23,Digana,Kandy,50.516666666666666,7.883333333333333,0.15605410755526228,3,Thursday,17.25,0,1,-6.921666666666667,Digana-Kandy
1116,505,2022-09-16,07:11:55,08:03:37,Kandy,Digana,51.7,5.716666666666667,0.11057382333978079,4,Friday,7.25,0,1,-5.73833333333333,Kandy-Digana
1117,505,2022-09-16,09:41:18,10:33:24,Digana,Kandy,52.1,9.466666666666663,0.18170185540626993,4,Friday,9.75,0,0,-5.338333333333331,Digana-Kandy
1118,505,2022-09-16,11:22:15,12:07:49,Kandy,Digana,45.56666666666667,2.383333333333333,0.05230431602048279,4,Friday,11.25,0,0,-11.871666666666663,Kandy-Digana
