trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,anomaly_score,behaviour
724,274,2022-09-03,14:12:42,15:01:12,Kandy,Digana,48.5,5.616666666666666,0.11580756013745704,5,Saturday,14.25,1,0,-9.06666666666667,Kandy-Digana,1,normal
725,274,2022-09-03,15:43:43,16:37:47,Digana,Kandy,54.06666666666667,7.333333333333331,0.1356350184956843,5,Saturday,15.75,1,0,-3.5,Digana-Kandy,1,normal
726,274,2022-09-03,17:45:54,18:38:48,Kandy,Digana,52.9,11.283333333333337,0.21329552614996858,5,Saturday,17.75,1,0,-4.666666666666671,Kandy-Digana,1,normal
727,274,2022-09-04,07:41:12,08:28:01,Digana,Kandy,46.81666666666667,7.783333333333333,0.16625133499466,6,Sunday,7.75,1,0,-10.75,Digana-Kandy,1,normal
728,274,2022-09-04,09:00:50,09:56:11,Kandy,Digana,55.35,9.766666666666667,0.17645287563986753,6,Sunday,9.0,1,0,-2.2166666666666686,Kandy-Digana,1,normal
729,274,2022-09-04,12:21:16,13:16:10,Digana,Kandy,54.9,13.283333333333331,0.24195506982392226,6,Sunday,12.25,1,0,-2.6666666666666714,Digana-Kandy,1,normal
730,274,2022-09-04,16:19:22,17:14:18,Kandy,Digana,54.93333333333333,6.866666666666664,0.12499999999999996,6,Sunday,16.25,1,0,-2.63333333333334,Kandy-Digana,1,normal
731,274,2022-09-05,07:41:50,08:24:15,Digana,Kandy,42.41666666666666,6.999999999999997,0.16502946954813358,0,Monday,7.75,0,1,-15.150000000000013,Digana-Kandy,1,normal
732,274,2022-09-05,09:21:20,10:06:34,Kandy,Digana,45.23333333333333,2.6166666666666667,0.05784819454679441,0,Monday,9.25,0,0,-12.333333333333343,Kandy-Digana,1,normal
733,274,2022-09-05,12:19:54,13:20:48,Digana,Kandy,60.9,14.083333333333336,0.23125342090859335,0,Monday,12.25,0,0,3.3333333333333286,Digana-Kandy,1,normal
734,274,2022-09-05,14:22:27,15:12:06,Kandy,Digana,49.65,6.499999999999999,0.13091641490433029,0,Monday,14.25,0,0,-7.916666666666671,Kandy-Digana,1,normal
735,274,2022-09-05,17:11:41,18:06:25,Digana,Kandy,54.73333333333333,9.983333333333336,0.18239951278928143,0,Monday,17.25,0,1,-2.833333333333343,Digana-Kandy,1,normal
736,274,2022-09-05,19:29:23,20:13:15,Kandy,Digana,43.86666666666667,5.449999999999998,0.12424012158054708,0,Monday,19.5,0,0,-13.700000000000003,Kandy-Digana,1,normal
737,274,2022-09-07,08:01:05,08:48:26,Digana,Kandy,47.35,6.466666666666665,0.1365716297078493,2,Wednesday,8.0,0,1,-10.216666666666669,Digana-Kandy,1,normal
738,274,2022-09-07,09:51:34,10:48:07,Kandy,Digana,56.55,11.766666666666666,0.20807544945475978,2,Wednesday,9.75,0,0,-1.0166666666666728,Kandy-Digana,1,normal
739,274,2022-09-07,12:41:25,13:45:06,Digana,Kandy,63.68333333333333,13.43333333333334,0.21093954462182687,2,Wednesday,12.75,0,0,6.11666666666666,Digana-Kandy,-1,anomaly
740,274,2022-09-07,14:51:43,15:44:04,Kandy,Digana,52.35,4.916666666666665,0.09391913403374719,2,Wednesday,14.75,0,0,-5.216666666666669,Kandy-Digana,1,normal
741,274,2022-09-07,17:14:02,18:15:25,Digana,Kandy,61.38333333333333,5.449999999999999,0.08878631550366547,2,Wednesday,17.25,0,1,3.816666666666663,Digana-Kandy,-1,anomaly
743,274,2022-09-08,08:01:25,08:51:41,Digana,Kandy,50.266666666666666,7.583333333333333,0.15086206896551724,3,Thursday,8.0,0,1,-7.300000000000004,Digana-Kandy,1,normal
744,274,2022-09-08,09:11:32,10:03:39,Kandy,Digana,52.11666666666667,6.133333333333333,0.11768468180364566,3,Thursday,9.25,0,0,-5.450000000000003,Kandy-Digana,1,normal
745,274,2022-09-08,11:51:07,12:42:58,Digana,Kandy,51.85,9.216666666666669,0.1777563484410158,3,Thursday,11.75,0,0,-5.716666666666669,Digana-Kandy,1,normal
746,274,2022-09-08,13:01:29,13:54:22,Kandy,Digana,52.88333333333333,7.25,0.13709423258745668,3,Thursday,13.0,0,0,-4.683333333333337,Kandy-Digana,1,normal
747,274,2022-09-08,14:51:29,15:45:11,Digana,Kandy,53.7,6.433333333333331,0.11980136561142142,3,Thursday,14.75,0,0,-3.866666666666667,Digana-Kandy,1,normal
748,274,2022-09-08,16:30:29,17:25:01,Kandy,Digana,54.53333333333333,4.883333333333333,0.08954767726161368,3,Thursday,16.5,0,1,-3.0333333333333385,Kandy-Digana,1,normal
749,274,2022-09-09,08:21:05,09:12:50,Digana,Kandy,51.75,8.516666666666666,0.164573268921095,4,Friday,8.25,0,1,-5.81666666666667,Digana-Kandy,1,normal
750,274,2022-09-09,10:01:09,11:03:50,Kandy,Digana,62.68333333333333,9.466666666666669,0.15102366391917046,4,Friday,10.0,0,0,5.11666666666666,Kandy-Digana,1,normal
751,274,2022-09-09,13:21:33,14:13:22,Digana,Kandy,51.81666666666667,5.65,0.10903827597298167,4,Friday,13.25,0,0,-5.75,Digana-Kandy,1,normal
752,274,2022-09-09,15:12:31,16:10:05,Kandy,Digana,57.56666666666667,8.233333333333333,0.14302258251302835,4,Friday,15.25,0,0,0.0,Kandy-Digana,1,normal
753,274,2022-09-10,07:26:07,08:09:54,Digana,Kandy,43.78333333333333,5.649999999999999,0.1290445374952417,5,Saturday,7.5,1,0,-13.783333333333339,Digana-Kandy,1,normal
754,274,2022-09-10,08:43:05,09:39:00,Kandy,Digana,55.91666666666666,6.1,0.1090909090909091,5,Saturday,8.75,1,0,-1.6500000000000128,Kandy-Digana,1,normal
755,274,2022-09-10,12:25:13,13:25:59,Digana,Kandy,60.766666666666666,12.483333333333336,0.20543060888645095,5,Saturday,12.5,1,0,3.1999999999999957,Digana-Kandy,1,normal
756,274,2022-09-10,14:11:44,15:08:53,Kandy,Digana,57.15,6.416666666666667,0.11227763196267133,5,Saturday,14.25,1,0,-0.4166666666666714,Kandy-Digana,1,normal
757,274,2022-09-12,07:41:31,08:27:51,Digana,Kandy,46.333333333333336,4.683333333333332,0.10107913669064744,0,Monday,7.75,0,1,-11.233333333333334,Digana-Kandy,1,normal
758,274,2022-09-12,09:10:24,10:04:35,Kandy,Digana,54.18333333333333,7.25,0.13380498308212857,0,Monday,9.25,0,0,-3.38333333333334,Kandy-Digana,1,normal
759,274,2022-09-12,11:51:03,12:44:09,Digana,Kandy,53.1,11.0,0.2071563088512241,0,Monday,11.75,0,0,-4.466666666666669,Digana-Kandy,1,normal
760,274,2022-09-12,13:42:28,14:35:30,Kandy,Digana,53.03333333333333,5.249999999999999,0.09899434318038967,0,Monday,13.75,0,0,-4.5333333333333385,Kandy-Digana,1,normal
761,274,2022-09-12,16:41:09,17:33:36,Digana,Kandy,52.45,9.566666666666666,0.18239593263425483,0,Monday,16.75,0,1,-5.116666666666667,Digana-Kandy,1,normal
762,274,2022-09-12,18:34:35,19:20:05,Kandy,Digana,45.5,6.416666666666666,0.14102564102564102,0,Monday,18.5,0,0,-12.06666666666667,Kandy-Digana,1,normal
763,274,2022-09-13,07:19:25,08:03:25,Digana,Kandy,44.0,5.183333333333333,0.11780303030303028,1,Tuesday,7.25,0,1,-13.56666666666667,Digana-Kandy,1,normal
764,274,2022-09-13,09:21:32,10:12:12,Kandy,Digana,50.66666666666666,4.783333333333334,0.09440789473684214,1,Tuesday,9.25,0,0,-6.900000000000013,Kandy-Digana,1,normal
765,274,2022-09-13,12:12:00,13:00:49,Digana,Kandy,48.81666666666667,6.933333333333332,0.14202799590303855,1,Tuesday,12.25,0,0,-8.75,Digana-Kandy,1,normal
766,274,2022-09-13,14:31:35,15:21:28,Kandy,Digana,49.88333333333333,6.216666666666668,0.12462412295355832,1,Tuesday,14.5,0,0,-7.683333333333337,Kandy-Digana,1,normal
767,274,2022-09-13,16:32:16,17:25:05,Digana,Kandy,52.81666666666667,4.533333333333332,0.08583149258441146,1,Tuesday,16.5,0,1,-4.75,Digana-Kandy,1,normal
768,274,2022-09-13,19:12:01,19:53:51,Kandy,Digana,41.833333333333336,2.716666666666667,0.0649402390438247,1,Tuesday,19.25,0,0,-15.733333333333334,Kandy-Digana,1,normal
769,274,2022-09-14,06:51:17,07:46:07,Digana,Kandy,54.833333333333336,16.05,0.2927051671732523,2,Wednesday,6.75,0,0,-2.7333333333333343,Digana-Kandy,-1,anomaly
770,274,2022-09-14,08:50:25,09:38:17,Kandy,Digana,47.86666666666667,3.3500000000000005,0.06998607242339834,2,Wednesday,8.75,0,1,-9.700000000000003,Kandy-Digana,1,normal
771,274,2022-09-14,11:20:37,12:17:17,Digana,Kandy,56.66666666666666,10.033333333333337,0.17705882352941185,2,Wednesday,11.25,0,0,-0.9000000000000128,Digana-Kandy,1,normal
772,274,2022-09-14,13:20:56,14:14:35,Kandy,Digana,53.65,6.7,0.12488350419384903,2,Wednesday,13.25,0,0,-3.9166666666666714,Kandy-Digana,1,normal
773,274,2022-09-14,14:51:32,15:44:32,Digana,Kandy,53.0,7.349999999999998,0.13867924528301884,2,Wednesday,14.75,0,0,-4.56666666666667,Digana-Kandy,1,normal
774,274,2022-09-14,16:51:44,17:42:52,Kandy,Digana,51.13333333333333,7.016666666666668,0.1372229465449805,2,Wednesday,16.75,0,1,-6.433333333333337,Kandy-Digana,1,normal
775,274,2022-09-15,06:41:06,07:34:40,Digana,Kandy,53.56666666666667,11.05,0.20628500311138767,3,Thursday,6.75,0,0,-4.0,Digana-Kandy,1,normal
776,274,2022-09-15,08:31:51,09:22:56,Kandy,Digana,51.083333333333336,4.4833333333333325,0.08776508972267534,3,Thursday,8.5,0,1,-6.483333333333334,Kandy-Digana,1,normal
777,274,2022-09-15,10:20:52,11:13:11,Digana,Kandy,52.31666666666667,9.78333333333333,0.1870022300095571,3,Thursday,10.25,0,0,-5.25,Digana-Kandy,1,normal
778,274,2022-09-15,12:00:50,13:00:20,Kandy,Digana,59.5,13.883333333333336,0.2333333333333334,3,Thursday,12.0,0,0,1.93333333333333,Kandy-Digana,1,normal
779,274,2022-09-15,13:51:52,14:39:56,Digana,Kandy,48.06666666666667,4.2333333333333325,0.08807212205270455,3,Thursday,13.75,0,0,-9.5,Digana-Kandy,1,normal
780,274,2022-09-15,15:32:11,16:29:41,Kandy,Digana,57.5,3.8,0.06608695652173913,3,Thursday,15.5,0,0,-0.06666666666666998,Kandy-Digana,1,normal
781,274,2022-09-17,06:40:29,07:21:20,Digana,Kandy,40.85,4.433333333333335,0.10852713178294578,5,Saturday,6.75,1,0,-16.71666666666667,Digana-Kandy,1,normal
782,274,2022-09-17,07:52:14,08:38:18,Kandy,Digana,46.06666666666667,3.2666666666666666,0.07091172214182344,5,Saturday,7.75,1,0,-11.5,Kandy-Digana,1,normal
783,274,2022-09-17,11:11:13,12:06:03,Digana,Kandy,54.833333333333336,6.116666666666667,0.1115501519756839,5,Saturday,11.25,1,0,-2.7333333333333343,Digana-Kandy,1,normal
784,274,2022-09-17,12:31:57,13:24:48,Kandy,Digana,52.85,7.349999999999999,0.13907284768211917,5,Saturday,12.5,1,0,-4.716666666666669,Kandy-Digana,1,normal
785,274,2022-09-17,16:11:32,17:02:20,Digana,Kandy,50.8,4.799999999999999,0.09448818897637794,5,Saturday,16.25,1,0,-6.766666666666673,Digana-Kandy,1,normal
786,274,2022-09-17,17:52:40,18:36:56,Kandy,Digana,44.266666666666666,2.283333333333333,0.051581325301204815,5,Saturday,18.0,1,0,-13.300000000000004,Kandy-Digana,1,normal
787,274,2022-09-19,06:39:41,07:23:07,Digana,Kandy,43.43333333333333,5.599999999999999,0.1289332310053722,0,Monday,6.75,0,0,-14.13333333333334,Digana-Kandy,1,normal
788,274,2022-09-19,07:51:49,08:41:06,Kandy,Digana,49.28333333333333,5.783333333333334,0.11734866418667571,0,Monday,7.75,0,1,-8.283333333333339,Kandy-Digana,1,normal
789,274,2022-09-19,10:50:58,11:41:10,Digana,Kandy,50.2,9.533333333333331,0.18990703851261614,0,Monday,10.75,0,0,-7.366666666666667,Digana-Kandy,1,normal
790,274,2022-09-19,12:21:52,13:16:00,Kandy,Digana,54.13333333333333,3.4500000000000006,0.06373152709359607,0,Monday,12.25,0,0,-3.433333333333337,Kandy-Digana,1,normal
791,274,2022-09-19,15:01:09,16:00:03,Digana,Kandy,58.9,7.55,0.12818336162988114,0,Monday,15.0,0,0,1.3333333333333286,Digana-Kandy,1,normal
792,274,2022-09-19,17:56:51,18:45:17,Kandy,Digana,48.43333333333333,4.433333333333333,0.09153475567790777,0,Monday,18.0,0,1,-9.13333333333334,Kandy-Digana,1,normal
793,274,2022-09-20,06:00:12,06:42:07,Digana,Kandy,41.91666666666666,3.566666666666667,0.08508946322067597,1,Tuesday,6.0,0,0,-15.650000000000013,Digana-Kandy,1,normal
794,274,2022-09-20,07:22:05,08:13:40,Kandy,Digana,51.583333333333336,7.716666666666666,0.14959612277867526,1,Tuesday,7.25,0,1,-5.983333333333334,Kandy-Digana,1,normal
795,274,2022-09-20,10:21:12,11:12:42,Digana,Kandy,51.5,6.483333333333332,0.12588996763754043,1,Tuesday,10.25,0,0,-6.06666666666667,Digana-Kandy,1,normal
796,274,2022-09-20,12:12:19,13:05:47,Kandy,Digana,53.46666666666667,5.383333333333333,0.10068578553615959,1,Tuesday,12.25,0,0,-4.100000000000001,Kandy-Digana,1,normal
797,274,2022-09-20,13:38:55,14:29:43,Digana,Kandy,50.8,10.533333333333337,0.20734908136482946,1,Tuesday,13.75,0,0,-6.766666666666673,Digana-Kandy,1,normal
798,274,2022-09-20,15:41:41,16:37:36,Kandy,Digana,55.91666666666666,8.499999999999998,0.15201192250372578,1,Tuesday,15.75,0,0,-1.6500000000000128,Kandy-Digana,1,normal
800,274,2022-09-22,07:11:41,08:06:39,Kandy,Digana,54.96666666666667,12.816666666666666,0.23317161916312915,3,Thursday,7.25,0,1,-2.6000000000000014,Kandy-Digana,-1,anomaly
801,274,2022-09-22,09:51:13,10:40:19,Digana,Kandy,49.1,5.716666666666666,0.11642905634758993,3,Thursday,9.75,0,0,-8.466666666666669,Digana-Kandy,1,normal
802,274,2022-09-22,11:11:04,11:51:54,Kandy,Digana,40.833333333333336,1.666666666666667,0.04081632653061225,3,Thursday,11.25,0,0,-16.733333333333334,Kandy-Digana,1,normal
803,274,2022-09-22,13:41:40,14:31:40,Digana,Kandy,50.0,10.766666666666667,0.21533333333333335,3,Thursday,13.75,0,0,-7.56666666666667,Digana-Kandy,1,normal
804,274,2022-09-22,15:12:46,16:08:48,Kandy,Digana,56.03333333333333,4.333333333333333,0.07733491969066032,3,Thursday,15.25,0,0,-1.5333333333333385,Kandy-Digana,1,normal
805,274,2022-09-22,17:21:46,18:17:41,Digana,Kandy,55.91666666666666,8.133333333333335,0.1454545454545455,3,Thursday,17.25,0,1,-1.6500000000000128,Digana-Kandy,1,normal
806,274,2022-09-22,20:06:36,20:44:08,Kandy,Digana,37.53333333333333,1.5666666666666669,0.04174067495559503,3,Thursday,20.0,0,0,-20.03333333333334,Kandy-Digana,-1,anomaly
807,274,2022-09-23,08:59:27,09:49:40,Digana,Kandy,50.21666666666667,7.2499999999999964,0.1443743776966478,4,Friday,9.0,0,1,-7.350000000000001,Digana-Kandy,1,normal
808,274,2022-09-23,10:32:18,11:24:50,Kandy,Digana,52.53333333333333,4.716666666666667,0.08978426395939088,4,Friday,10.5,0,0,-5.0333333333333385,Kandy-Digana,1,normal
809,274,2022-09-23,13:12:05,14:04:26,Digana,Kandy,52.35,8.316666666666665,0.15886660299267744,4,Friday,13.25,0,0,-5.216666666666669,Digana-Kandy,1,normal
810,274,2022-09-23,14:51:26,15:41:37,Kandy,Digana,50.18333333333333,3.999999999999999,0.07970773829292592,4,Friday,14.75,0,0,-7.38333333333334,Kandy-Digana,1,normal
811,274,2022-09-23,17:31:21,18:23:35,Digana,Kandy,52.23333333333333,6.566666666666665,0.1257179323548181,4,Friday,17.5,0,1,-5.333333333333343,Digana-Kandy,1,normal
812,274,2022-09-23,19:36:09,20:17:36,Kandy,Digana,41.45,3.4166666666666674,0.08242862887012466,4,Friday,19.5,0,0,-16.116666666666667,Kandy-Digana,1,normal
813,274,2022-09-24,09:10:13,10:03:19,Digana,Kandy,53.1,10.450000000000005,0.19679849340866298,5,Saturday,9.25,1,0,-4.466666666666669,Digana-Kandy,1,normal
814,274,2022-09-24,10:51:05,11:46:23,Kandy,Digana,55.3,8.18333333333333,0.14798071127185047,5,Saturday,10.75,1,0,-2.266666666666673,Kandy-Digana,1,normal
815,274,2022-09-24,13:31:40,14:23:22,Digana,Kandy,51.7,8.433333333333334,0.1631205673758865,5,Saturday,13.5,1,0,-5.866666666666667,Digana-Kandy,1,normal
816,274,2022-09-24,15:32:28,16:28:20,Kandy,Digana,55.86666666666667,6.133333333333334,0.10978520286396182,5,Saturday,15.5,1,0,-1.7000000000000028,Kandy-Digana,1,normal
817,274,2022-09-27,08:10:10,09:00:45,Digana,Kandy,50.583333333333336,9.216666666666663,0.18220757825370668,1,Tuesday,8.25,0,1,-6.983333333333334,Digana-Kandy,1,normal
818,274,2022-09-27,10:01:24,10:54:49,Kandy,Digana,53.41666666666666,3.916666666666666,0.07332293291731669,1,Tuesday,10.0,0,0,-4.150000000000013,Kandy-Digana,1,normal
819,274,2022-09-27,12:33:32,13:27:36,Digana,Kandy,54.06666666666667,10.450000000000005,0.19327990135635026,1,Tuesday,12.5,0,0,-3.5,Digana-Kandy,1,normal
820,274,2022-09-27,14:31:26,15:19:11,Kandy,Digana,47.75,7.516666666666665,0.15741710296684114,1,Tuesday,14.5,0,0,-9.81666666666667,Kandy-Digana,1,normal
821,274,2022-09-27,16:51:49,17:45:06,Digana,Kandy,53.28333333333333,8.799999999999999,0.16515483265561462,1,Tuesday,16.75,0,1,-4.2833333333333385,Digana-Kandy,1,normal
822,274,2022-09-27,19:35:50,20:18:02,Kandy,Digana,42.2,3.083333333333333,0.07306477093206949,1,Tuesday,19.5,0,0,-15.366666666666667,Kandy-Digana,1,normal
823,274,2022-09-28,08:41:27,09:32:04,Digana,Kandy,50.61666666666667,8.05,0.1590385248600593,2,Wednesday,8.75,0,1,-6.950000000000003,Digana-Kandy,1,normal
824,274,2022-09-28,10:01:54,10:52:29,Kandy,Digana,50.583333333333336,4.150000000000001,0.08204283360790776,2,Wednesday,10.0,0,0,-6.983333333333334,Kandy-Digana,1,normal
825,274,2022-09-28,13:21:44,14:24:14,Digana,Kandy,62.5,13.700000000000008,0.21920000000000012,2,Wednesday,13.25,0,0,4.93333333333333,Digana-Kandy,1,normal
826,274,2022-09-28,15:01:14,15:55:44,Kandy,Digana,54.5,4.483333333333334,0.08226299694189604,2,Wednesday,15.0,0,0,-3.06666666666667,Kandy-Digana,1,normal
827,274,2022-09-29,08:31:06,09:16:04,Digana,Kandy,44.96666666666667,5.883333333333333,0.1308376575240919,3,Thursday,8.5,0,1,-12.600000000000001,Digana-Kandy,1,normal
828,274,2022-09-29,10:01:55,10:53:11,Kandy,Digana,51.266666666666666,3.65,0.0711963589076723,3,Thursday,10.0,0,0,-6.300000000000004,Kandy-Digana,1,normal
829,274,2022-09-29,13:12:08,14:14:11,Digana,Kandy,62.05,11.983333333333333,0.19312382487241472,3,Thursday,13.25,0,0,4.483333333333327,Digana-Kandy,1,normal
830,274,2022-09-29,14:41:53,15:38:36,Kandy,Digana,56.71666666666667,8.716666666666665,0.15368792242139284,3,Thursday,14.75,0,0,-0.8500000000000014,Kandy-Digana,1,normal
831,274,2022-09-29,17:31:47,18:27:56,Digana,Kandy,56.15,9.566666666666665,0.17037696645888983,3,Thursday,17.5,0,1,-1.4166666666666714,Digana-Kandy,1,normal
833,274,2022-09-30,07:48:57,08:32:11,Digana,Kandy,43.23333333333333,5.6000000000000005,0.12952968388589053,4,Friday,7.75,0,1,-14.333333333333343,Digana-Kandy,1,normal
834,274,2022-09-30,09:10:33,10:04:28,Kandy,Digana,53.91666666666666,3.45,0.06398763523956724,4,Friday,9.25,0,0,-3.650000000000013,Kandy-Digana,1,normal
835,274,2022-09-30,12:01:05,12:54:32,Digana,Kandy,53.45,6.8500000000000005,0.12815715622076707,4,Friday,12.0,0,0,-4.116666666666667,Digana-Kandy,1,normal
836,274,2022-09-30,13:31:43,14:32:26,Kandy,Digana,60.71666666666667,10.983333333333327,0.18089486686796585,4,Friday,13.5,0,0,3.1499999999999986,Kandy-Digana,1,normal
837,274,2022-09-30,16:00:35,16:49:33,Digana,Kandy,48.96666666666667,3.316666666666667,0.06773315180394826,4,Friday,16.0,0,1,-8.600000000000001,Digana-Kandy,1,normal
838,274,2022-09-30,17:29:36,18:15:30,Kandy,Digana,45.9,4.933333333333335,0.10748002904865654,4,Friday,17.5,0,1,-11.666666666666671,Kandy-Digana,1,normal
839,275,2022-09-02,06:04:31,06:54:43,Digana,Kandy,50.2,4.316666666666667,0.08598937583001329,4,Friday,6.0,0,0,-7.366666666666667,Digana-Kandy,1,normal
840,275,2022-09-02,08:10:27,09:03:17,Kandy,Digana,52.833333333333336,7.249999999999999,0.13722397476340692,4,Friday,8.25,0,1,-4.733333333333334,Kandy-Digana,1,normal
841,275,2022-09-03,06:10:49,06:51:10,Digana,Kandy,40.35,3.3166666666666664,0.08219743907476249,5,Saturday,6.25,1,0,-17.21666666666667,Digana-Kandy,1,normal
842,275,2022-09-03,08:01:53,08:55:43,Kandy,Digana,53.833333333333336,5.550000000000001,0.10309597523219816,5,Saturday,8.0,1,0,-3.7333333333333343,Kandy-Digana,1,normal
843,275,2022-09-03,10:40:34,11:35:15,Digana,Kandy,54.68333333333333,7.85,0.14355379457482476,5,Saturday,10.75,1,0,-2.88333333333334,Digana-Kandy,1,normal
844,275,2022-09-03,12:23:02,13:19:23,Kandy,Digana,56.35,6.116666666666667,0.10854776693286011,5,Saturday,12.5,1,0,-1.2166666666666686,Kandy-Digana,1,normal
845,275,2022-09-04,09:30:06,10:23:54,Digana,Kandy,53.8,8.100000000000001,0.1505576208178439,6,Sunday,9.5,1,0,-3.766666666666673,Digana-Kandy,1,normal
846,275,2022-09-04,12:02:04,12:57:01,Kandy,Digana,54.95,6.65,0.12101910828025478,6,Sunday,12.0,1,0,-2.616666666666667,Kandy-Digana,1,normal
847,275,2022-09-04,13:51:49,14:44:56,Digana,Kandy,53.11666666666667,6.499999999999997,0.1223721368057734,6,Sunday,13.75,1,0,-4.450000000000003,Digana-Kandy,1,normal
848,275,2022-09-04,18:29:28,19:09:31,Kandy,Digana,40.05,3.4000000000000004,0.08489388264669165,6,Sunday,18.5,1,0,-17.516666666666673,Kandy-Digana,1,normal
849,275,2022-09-05,06:03:17,06:59:12,Digana,Kandy,55.91666666666666,9.783333333333331,0.17496274217585692,0,Monday,6.0,0,0,-1.6500000000000128,Digana-Kandy,1,normal
850,275,2022-09-05,07:21:24,08:13:56,Kandy,Digana,52.53333333333333,7.1166666666666645,0.13546954314720808,0,Monday,7.25,0,1,-5.0333333333333385,Kandy-Digana,1,normal
851,275,2022-09-05,10:51:21,11:49:27,Digana,Kandy,58.1,12.166666666666668,0.20940906483075158,0,Monday,10.75,0,0,0.5333333333333314,Digana-Kandy,1,normal
852,275,2022-09-05,12:31:56,13:26:18,Kandy,Digana,54.36666666666667,8.950000000000001,0.16462293071735135,0,Monday,12.5,0,0,-3.200000000000003,Kandy-Digana,1,normal
853,275,2022-09-05,15:31:34,16:29:03,Digana,Kandy,57.48333333333333,11.15,0.19396926645404466,0,Monday,15.5,0,0,-0.08333333333334281,Digana-Kandy,1,normal
854,275,2022-09-05,17:03:03,17:57:06,Kandy,Digana,54.05,5.866666666666667,0.10854147394387914,0,Monday,17.0,0,1,-3.516666666666673,Kandy-Digana,1,normal
855,275,2022-09-07,06:05:13,06:53:44,Digana,Kandy,48.516666666666666,10.116666666666664,0.2085194091377533,2,Wednesday,6.0,0,0,-9.050000000000004,Digana-Kandy,1,normal
856,275,2022-09-07,07:31:26,08:21:49,Kandy,Digana,50.38333333333333,5.666666666666666,0.11247105524313594,2,Wednesday,7.5,0,1,-7.183333333333337,Kandy-Digana,1,normal
857,275,2022-09-07,11:20:14,12:16:25,Digana,Kandy,56.18333333333333,11.033333333333331,0.19638089587659446,2,Wednesday,11.25,0,0,-1.38333333333334,Digana-Kandy,1,normal
858,275,2022-09-07,13:02:38,14:00:47,Kandy,Digana,58.15,6.833333333333333,0.117512181140728,2,Wednesday,13.0,0,0,0.5833333333333286,Kandy-Digana,1,normal
859,275,2022-09-07,15:51:03,16:44:05,Digana,Kandy,53.03333333333333,5.899999999999999,0.1112507856693903,2,Wednesday,15.75,0,0,-4.5333333333333385,Digana-Kandy,1,normal
